landscape_id,landscape_name,pattern,level,layer,class,id,metric_name,metric,value,warnings
16,labyrinth_16,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,315.1669056942862,NA
17,random_17,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,223.29300207734732,NA
18,labyrinth_18,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,327.9214569028522,NA
19,clustered_19_rot254,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,173.56940524480746,NA
20,random_20,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,420.83136116686023,NA
21,clustered_21_rot190,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,243.68166487080939,NA
22,clustered_22_rot218,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,165.59704625265798,NA
23,clustered_23_rot3,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,409.6254071017962,NA
24,clustered_24_rot31,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,165.49487189801056,NA
25,random_25,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,212.40787193209582,NA
26,random_26,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,228.87293933761396,NA
27,labyrinth_27,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,328.84152261327057,NA
28,clustered_28_rot276,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,250.92686534412064,NA
29,clustered_29_rot188,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,281.23579589541765,NA
30,clustered_30_rot52,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,151.83351169538207,NA
31,random_31,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,475.99142971886465,NA
32,random_32,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,415.6285499645852,NA
33,labyrinth_33,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,341.55851982645015,NA
34,labyrinth_34,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,299.84675596331033,NA
35,clustered_35_rot173,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,258.954812457717,NA
36,labyrinth_36,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,319.0837572396513,NA
37,labyrinth_37,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,294.8909782533474,NA
38,labyrinth_38,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,344.6551628683233,NA
39,labyrinth_39,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,306.33555031318645,NA
40,clustered_40_rot22,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,220.39314273622378,NA
41,random_41,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,255.16504092691363,NA
42,clustered_42_rot150,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,447.12466704996353,NA
43,labyrinth_43,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,341.16079469200497,NA
44,labyrinth_44,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,368.90196566026117,NA
45,clustered_45_rot177,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,197.99598443205778,NA
46,random_46,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,213.22131024986416,NA
47,random_47,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,227.7182388032254,NA
48,labyrinth_48,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,295.4618300123825,NA
49,labyrinth_49,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,402.75637304885174,NA
50,random_50,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,422.82219527394193,NA
51,random_51,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,443.89100942510595,NA
52,random_52,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,225.80837185367352,NA
53,labyrinth_53,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,367.1808254027067,NA
54,labyrinth_54,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,294.73269438063915,NA
55,random_55,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,203.4328666528588,NA
56,labyrinth_56,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,347.2189204733328,NA
57,random_57,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,257.5012474649943,NA
58,random_58,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,255.43669154628432,NA
59,labyrinth_59,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,283.1466941376437,NA
60,clustered_60_rot335,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,348.4263493271701,NA
61,clustered_61_rot151,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,407.38282362339265,NA
62,clustered_62_rot88,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,197.42876299677536,NA
63,random_63,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,221.21998180093945,NA
64,labyrinth_64,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,314.0395736302384,NA
65,random_65,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,271.9019061341026,NA
66,clustered_66_rot224,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,302.2522621110802,NA
67,labyrinth_67,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,343.3091865725025,NA
68,labyrinth_68,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,387.092702437801,NA
69,clustered_69_rot78,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,192.54848538463864,NA
70,clustered_70_rot170,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,160.23367008492508,NA
71,labyrinth_71,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,309.39886217483524,NA
72,random_72,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,413.66506402882084,NA
73,clustered_73_rot156,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,418.25257356742827,NA
74,clustered_74_rot348,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,384.92393763150716,NA
75,random_75,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,269.7650670132513,NA
76,random_76,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,203.47776349894318,NA
77,labyrinth_77,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,324.11616525776554,NA
78,random_78,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,455.1388231592587,NA
79,clustered_79_rot79,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,219.40535309961592,NA
80,labyrinth_80,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,387.7748129157422,NA
81,random_81,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,362.2346198732393,NA
82,clustered_82_rot20,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,236.39869347646584,NA
83,random_83,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,424.84667640767964,NA
84,random_84,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,448.08483399677914,NA
85,labyrinth_85,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,384.05438580675207,NA
86,clustered_86_rot6,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,226.84234539280936,NA
87,labyrinth_87,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,316.3084604134268,NA
88,labyrinth_88,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,324.46195361752297,NA
89,labyrinth_89,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,278.25541598757377,NA
90,random_90,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,300.25537740721063,NA
91,clustered_91_rot72,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,203.74882399064614,NA
92,random_92,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,203.89057712380958,NA
93,clustered_93_rot150,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,424.58849881946634,NA
94,random_94,random,landscape,1,NA,NA,gyrate_cv,gyrate_cv,349.60926691719004,NA
95,labyrinth_95,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,388.7630055107357,NA
96,labyrinth_96,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,338.1782554351684,NA
97,clustered_97_rot105,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,233.1707211487683,NA
98,labyrinth_98,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,330.9841967125947,NA
99,labyrinth_99,labyrinth,landscape,1,NA,NA,gyrate_cv,gyrate_cv,383.48199387696457,NA
100,clustered_100_rot83,clustered,landscape,1,NA,NA,gyrate_cv,gyrate_cv,194.7264557857959,NA
1,random_1,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,0.6911722107510946,NA
2,random_2,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,0.6994563297604013,NA
3,clustered_3_rot150,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,4.721860501048321,NA
4,random_4,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.2944480570976913,NA
5,clustered_5_rot91,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.9453901902402884,NA
6,labyrinth_6,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,2.1826980029648477,NA
7,clustered_7_rot125,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,4.182165372498234,NA
8,labyrinth_8,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.7051343615805936,NA
9,clustered_9_rot272,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.4333736768705203,NA
10,random_10,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.2066327992877086,NA
11,labyrinth_11,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,2.124674467776649,NA
12,clustered_12_rot17,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.970338286589201,NA
13,clustered_13_rot286,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,3.991611149113586,NA
14,random_14,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.2008838211440789,NA
15,random_15,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.2702409290775627,NA
16,labyrinth_16,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.621096198421861,NA
17,random_17,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.0654870577696232,NA
18,labyrinth_18,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.766400181820099,NA
19,clustered_19_rot254,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,6.630745759213755,NA
20,random_20,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,0.3457989208272486,NA
21,clustered_21_rot190,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,3.149157727922096,NA
22,clustered_22_rot218,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,6.960496382576376,NA
23,clustered_23_rot3,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.0244125850417132,NA
24,clustered_24_rot31,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,6.299816878683082,NA
25,random_25,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,0.8375516876463244,NA
26,random_26,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,0.7095242492533753,NA
27,labyrinth_27,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.6005578295670344,NA
28,clustered_28_rot276,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,3.2684976597415583,NA
29,clustered_29_rot188,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,2.5712296398398107,NA
30,clustered_30_rot52,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,8.146699789005478,NA
31,random_31,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,0.312139528043504,NA
32,random_32,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.1590695524397607,NA
33,labyrinth_33,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.4927399533533554,NA
34,labyrinth_34,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.880134845174463,NA
35,clustered_35_rot173,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,2.9677300428894844,NA
36,labyrinth_36,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.7421186571739478,NA
37,labyrinth_37,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.7987288787245133,NA
38,labyrinth_38,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.45746464583253,NA
39,labyrinth_39,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.8639116275915555,NA
40,clustered_40_rot22,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,4.0505949566251465,NA
41,random_41,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,0.6231456989406914,NA
42,clustered_42_rot150,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,0.9588919631119681,NA
43,labyrinth_43,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.5485503712635391,NA
44,labyrinth_44,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.5415429300448371,NA
45,clustered_45_rot177,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,4.933007903342337,NA
46,random_46,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,0.8398281517820422,NA
47,random_47,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,0.7187622201468846,NA
48,labyrinth_48,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.7482755757744488,NA
49,labyrinth_49,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.0750665433536721,NA
50,random_50,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.2842845999381902,NA
51,random_51,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,0.33529815371473426,NA
52,random_52,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,0.7405596814041289,NA
53,labyrinth_53,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.4389260172943155,NA
54,labyrinth_54,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.9106689683317108,NA
55,random_55,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.043125736166962,NA
56,labyrinth_56,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.6123272760000615,NA
57,random_57,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.3472833204575179,NA
58,random_58,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,0.6059109963275532,NA
59,labyrinth_59,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,2.561247051876929,NA
60,clustered_60_rot335,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.6548348567377746,NA
61,clustered_61_rot151,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.0948974374686453,NA
62,clustered_62_rot88,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,4.898892859337764,NA
63,random_63,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,0.7216817963784207,NA
64,labyrinth_64,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.670538320527629,NA
65,random_65,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,0.5602007781785829,NA
66,clustered_66_rot224,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,2.038182143387204,NA
67,labyrinth_67,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.721938534030707,NA
68,labyrinth_68,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.4270519813237108,NA
69,clustered_69_rot78,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,5.492274062579875,NA
70,clustered_70_rot170,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,7.390488612924188,NA
71,labyrinth_71,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,2.2195640452982572,NA
72,random_72,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.2124829517124798,NA
73,clustered_73_rot156,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.3375098859852366,NA
74,clustered_74_rot348,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.3353037831496457,NA
75,random_75,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,0.5573591458583278,NA
76,random_76,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.035039214457216,NA
77,labyrinth_77,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.3531682521307942,NA
78,random_78,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.296482739842253,NA
79,clustered_79_rot79,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,4.051055561730947,NA
80,labyrinth_80,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.5636999299066485,NA
81,random_81,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.2116940858327865,NA
82,clustered_82_rot20,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,3.7177400849346682,NA
83,random_83,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.1779882392541758,NA
84,random_84,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.2266608061508784,NA
85,labyrinth_85,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.275694330168145,NA
86,clustered_86_rot6,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,3.828898734032442,NA
87,labyrinth_87,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.4221222999985954,NA
88,labyrinth_88,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.6577991375079884,NA
89,labyrinth_89,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,2.1414916357044183,NA
90,random_90,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,0.49109977608160754,NA
91,clustered_91_rot72,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,4.609761808126758,NA
92,random_92,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.0919267530010925,NA
93,clustered_93_rot150,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,0.9453547713404233,NA
94,random_94,random,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.2541967137124506,NA
95,labyrinth_95,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.2165171414292835,NA
96,labyrinth_96,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.6175985026640023,NA
97,clustered_97_rot105,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,3.8698485108127665,NA
98,labyrinth_98,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.696195637540521,NA
99,labyrinth_99,labyrinth,landscape,1,NA,NA,gyrate_mn,gyrate_mn,1.5391684475751766,NA
100,clustered_100_rot83,clustered,landscape,1,NA,NA,gyrate_mn,gyrate_mn,5.039048933671482,NA
1,random_1,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,1.6294314749026673,NA
2,random_2,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,1.608573275086346,NA
3,clustered_3_rot150,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,10.014352965618487,NA
4,random_4,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.807707360937914,NA
5,clustered_5_rot91,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,6.12514444527155,NA
6,labyrinth_6,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,6.171101625238546,NA
7,clustered_7_rot125,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,9.020572061419324,NA
8,labyrinth_8,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.3162583299347,NA
9,clustered_9_rot272,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.7128621334558165,NA
10,random_10,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,4.680967128979809,NA
11,labyrinth_11,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,7.074486457686689,NA
12,clustered_12_rot17,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,6.131351379856436,NA
13,clustered_13_rot286,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,8.902071201590244,NA
14,random_14,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,2.906791653989641,NA
15,random_15,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,2.680789334202685,NA
16,labyrinth_16,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.1091587268938845,NA
17,random_17,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,2.3791580380393915,NA
18,labyrinth_18,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.792405210959098,NA
19,clustered_19_rot254,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,11.508945977562608,NA
20,random_20,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,1.4552303054176237,NA
21,clustered_21_rot190,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,7.673919980808317,NA
22,clustered_22_rot218,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,11.526376414069587,NA
23,clustered_23_rot3,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,4.196254221879152,NA
24,clustered_24_rot31,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,10.425873873185813,NA
25,random_25,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,1.7790257160609118,NA
26,random_26,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,1.6239090045793385,NA
27,labyrinth_27,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.263298737054152,NA
28,clustered_28_rot276,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,8.201538721435435,NA
29,clustered_29_rot188,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,7.231218141902373,NA
30,clustered_30_rot52,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,12.3694203769273,NA
31,random_31,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,1.485757402251991,NA
32,random_32,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,4.8174239738863855,NA
33,labyrinth_33,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.098580489531764,NA
34,labyrinth_34,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.637523340991435,NA
35,clustered_35_rot173,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,7.6850797668157895,NA
36,labyrinth_36,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.558817666883592,NA
37,labyrinth_37,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.304289186596184,NA
38,labyrinth_38,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.023227148842338,NA
39,labyrinth_39,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.7098239417340615,NA
40,clustered_40_rot22,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,8.92723352442114,NA
41,random_41,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,1.590049977736317,NA
42,clustered_42_rot150,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,4.287442497433246,NA
43,labyrinth_43,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.2830467528086835,NA
44,labyrinth_44,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.686782170432189,NA
45,clustered_45_rot177,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,9.767157560333873,NA
46,random_46,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,1.7906925890768883,NA
47,random_47,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,1.6367526689014475,NA
48,labyrinth_48,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.165487009842704,NA
49,labyrinth_49,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,4.329899017872911,NA
50,random_50,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.430240339023818,NA
51,random_51,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,1.4883583591080771,NA
52,random_52,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,1.672245759183415,NA
53,labyrinth_53,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.283460427235561,NA
54,labyrinth_54,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.631366131058813,NA
55,random_55,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,2.1220605878781873,NA
56,labyrinth_56,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.598305362224506,NA
57,random_57,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,3.4692713570659057,NA
58,random_58,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,1.5477190027342302,NA
59,labyrinth_59,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,7.252086356087385,NA
60,clustered_60_rot335,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.765880678724934,NA
61,clustered_61_rot151,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,4.4604240965399375,NA
62,clustered_62_rot88,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,9.671823572727906,NA
63,random_63,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,1.596504338609035,NA
64,labyrinth_64,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.246151419114712,NA
65,random_65,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,1.523196594045643,NA
66,clustered_66_rot224,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,6.160451634331923,NA
67,labyrinth_67,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.911573174459294,NA
68,labyrinth_68,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.524014079698135,NA
69,clustered_69_rot78,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,10.57529052067091,NA
70,clustered_70_rot170,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,11.8420511416969,NA
71,labyrinth_71,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,6.867305901394552,NA
72,random_72,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.015618378539966,NA
73,clustered_73_rot156,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.594169519852027,NA
74,clustered_74_rot348,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.139903901442097,NA
75,random_75,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,1.5035602733292033,NA
76,random_76,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,2.1060746449145733,NA
77,labyrinth_77,labyrinth,landscape,1,NA,NA,gyrate_sd,gyrate_sd,4.3858370482918625,NA
78,random_78,random,landscape,1,NA,NA,gyrate_sd,gyrate_sd,5.900796284580943,NA
79,clustered_79_rot79,clustered,landscape,1,NA,NA,gyrate_sd,gyrate_sd,8.888232759477413,NA
